"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"CS",-0.0235866875000017,6.13544246031746,-0.483991611444803,0.630041022464628,0.999962582242539,-5.82315515255953,"No Signif"
"CD82",-0.0235897308467754,6.1940703015873,-0.668063884414921,0.506490861519203,0.999962582242539,-5.72344031169699,"No Signif"
"SLC22A17",-0.0235932862903256,5.98352626984127,-1.10554671954012,0.273054310811455,0.999962582242539,-5.3615503678294,"No Signif"
"OR51D1",-0.0235938911290328,3.11680531746032,-0.661848204672893,0.510440494134924,0.999962582242539,-5.72732070414804,"No Signif"
"GTPBP4",-0.0235957661290316,5.65403936507936,-0.703388900011549,0.484360119035049,0.999962582242539,-5.70070905747795,"No Signif"
"GRAPL",-0.0236191764112901,5.5265836031746,-0.606470678841358,0.546343839449888,0.999962582242539,-5.76031269815279,"No Signif"
"SLC36A2",-0.0236264848790335,3.85084876190476,-1.09378250265051,0.278143051845461,0.999962582242539,-5.37354342353317,"No Signif"
"SLC25A19",-0.023640014112905,4.78193682539683,-0.791492448053818,0.431575313705037,0.999962582242539,-5.63900507511314,"No Signif"
"CCT4",-0.0236400786290352,7.22580785714286,-0.447848815567834,0.655772028491886,0.999962582242539,-5.83902405357502,"No Signif"
"GSTM5",-0.0236450342741952,4.20976292063492,-1.13604678663949,0.260165897939358,0.999962582242539,-5.32988393263495,"No Signif"
"ZDHHC14",-0.0236553629032299,5.39654819047619,-1.04313377939752,0.300803884927481,0.999962582242539,-5.42376726500108,"No Signif"
"CD84",-0.0236754344758072,3.46439128571429,-0.678381898280784,0.499970963768078,0.999962582242539,-5.71691998471482,"No Signif"
"CPEB2",-0.0236841179435485,4.41469774603175,-1.0792190893683,0.284533645286164,0.999962582242539,-5.38821931328386,"No Signif"
"VPS29",-0.0236893230846777,3.94577016666667,-1.06889256528867,0.289126211712084,0.999962582242539,-5.39851093493758,"No Signif"
"C16orf86",-0.0236900997983902,5.55359012698413,-0.830462377768221,0.409359389580812,0.999962582242539,-5.60943979464607,"No Signif"
"TM4SF18",-0.0236959647177439,3.58529582539683,-0.58883354929934,0.558041993906235,0.999962582242539,-5.77022287968482,"No Signif"
"RRP15",-0.0236987913306468,4.42409734126984,-0.841051200960274,0.403445326333068,0.999962582242539,-5.60116644833543,"No Signif"
"CHGB",-0.023717577620971,4.56717646031746,-0.837094926726365,0.405648828618628,0.999962582242539,-5.60426957946864,"No Signif"
"HLX",-0.0237205433467746,5.72151285714286,-0.723780911124317,0.471833037850542,0.999962582242539,-5.68706268724464,"No Signif"
"ZBTB16",-0.0237221320564531,5.88916388888889,-0.990329614522923,0.325736087787522,0.999962582242539,-5.47368176075285,"No Signif"
"ARNTL",-0.023727554435486,4.15984565079365,-1.12539901352312,0.26461548855298,0.999962582242539,-5.34103275649259,"No Signif"
"RGS5",-0.0237398654233885,3.09272834920635,-1.17323883952684,0.245040566266841,0.999962582242539,-5.29015367804382,"No Signif"
"SERP1",-0.02375266028226,5.23584228571429,-0.816019763139671,0.417510447409471,0.999962582242539,-5.62055903452033,"No Signif"
"MYO9A",-0.0237527520161294,5.09464117460317,-0.352096152633519,0.725920917294781,0.999962582242539,-5.87514778947773,"No Signif"
"FGD3",-0.0237611381048417,5.75236526984127,-1.24092972548867,0.219153415833084,0.999962582242539,-5.21471273225188,"No Signif"
"ZKSCAN5",-0.0237614596774209,4.4852823968254,-1.49812485057915,0.139008665719001,0.999962582242539,-4.89178119784978,"No Signif"
"MYBL1",-0.0237619198588694,4.04508438888889,-0.955987422324657,0.3426696153771,0.999962582242539,-5.50479787166506,"No Signif"
"ANKRD66",-0.0237683235887096,3.26260755555556,-0.680098116542858,0.498890932782976,0.999962582242539,-5.71582589778556,"No Signif"
"WBP11",-0.0237769193548409,7.00780725396825,-0.343720403618044,0.732181298745953,0.999962582242539,-5.87789820175987,"No Signif"
"OCLM",-0.0237842066532252,2.71414874603175,-0.719499149572013,0.47444812681641,0.999962582242539,-5.6899598451354,"No Signif"
"ADAM20",-0.0237988568548406,2.72388311111111,-0.42736122901596,0.670548212533831,0.999962582242539,-5.8474763148267,"No Signif"
"SEPTIN6",-0.0238089934475845,6.01156583333333,-1.0158827460195,0.313503787944164,0.999962582242539,-5.44983973104524,"No Signif"
"TSSK4",-0.0238216048387088,4.09347549206349,-1.50599827278392,0.136979116626216,0.999962582242539,-4.88100251293722,"No Signif"
"SAMD4B",-0.023823793346776,6.38381341269841,-0.961322342733806,0.340001907925797,0.999962582242539,-5.50003393401799,"No Signif"
"GNB4",-0.0238298881048404,5.11526834920635,-0.944838801134193,0.348288531845922,0.999962582242539,-5.51467024698514,"No Signif"
"BIRC2",-0.023831654233871,5.63681896825397,-0.419842233542123,0.67600439062732,0.999962582242539,-5.85047965890451,"No Signif"
"CCND1",-0.0238343981854863,6.40479138095238,-0.531170825180747,0.597135923478602,0.999962582242539,-5.8006036469724,"No Signif"
"ITGA3",-0.0238511723790351,6.62227663492063,-1.00328705608364,0.319494172230324,0.999962582242539,-5.46166537598303,"No Signif"
"ALAS1",-0.0238590645161336,7.09554917460317,-0.329980689093707,0.74249037453458,0.999962582242539,-5.88226716970233,"No Signif"
"C5orf52",-0.0238664707661309,4.29632741269841,-0.69772049169411,0.487874804625701,0.999962582242539,-5.70443424146896,"No Signif"
"FAM71B",-0.0238769133064536,2.86598026984127,-0.712259400190166,0.478888289861659,0.999962582242539,-5.6948200193343,"No Signif"
"CTNS",-0.023886822580649,5.46465233333333,-1.16231502738919,0.24941611293563,0.999962582242539,-5.3019499093221,"No Signif"
"TMEM262",-0.0238956421370968,4.40828607936508,-0.811437212739032,0.420117051155668,0.999962582242539,-5.62404723141622,"No Signif"
"C16orf78",-0.023900866935485,3.63818961904762,-0.81748151799998,0.416681041980183,0.999962582242539,-5.61944231796786,"No Signif"
"C9",-0.0239115383064519,2.94254968253968,-1.2361564821012,0.220910315847564,0.999962582242539,-5.22016436765688,"No Signif"
"CERCAM",-0.0239133946572583,6.54712264285714,-0.397760628075789,0.692128006484908,0.999962582242539,-5.85899336758275,"No Signif"
"GAS6",-0.0239216905241957,6.3803713968254,-0.92836729390855,0.356699244927985,0.999962582242539,-5.52905038217328,"No Signif"
"SIGLEC10",-0.0239251229838722,4.89974749206349,-0.914741266272846,0.363755165059021,0.999962582242539,-5.54076058227806,"No Signif"
"PTGR2",-0.0239303084677425,3.66802779365079,-0.95851893234792,0.341402039912743,0.999962582242539,-5.50254050801791,"No Signif"
"PHGDH",-0.0239311794354826,4.81314222222222,-0.925780703857119,0.358031819970717,0.999962582242539,-5.53128623641054,"No Signif"
"SDHAF1",-0.0239343467741975,5.44378796825397,-0.560630066948542,0.577003842388578,0.999962582242539,-5.78546923077006,"No Signif"
"WDR5",-0.0239421794354868,5.64800163492064,-0.837928660029435,0.405183858168966,0.999962582242539,-5.60361682353768,"No Signif"
"CARD6",-0.0239453760080619,3.9778113015873,-0.978454891769235,0.331527241818656,0.999962582242539,-5.48456129206561,"No Signif"
"PNMA5",-0.0239557661290348,5.19751850793651,-0.856009845796509,0.395180433108478,0.999962582242539,-5.58930442001978,"No Signif"
"DIAPH2",-0.0239678377016137,6.82409166666667,-0.265106154957154,0.791778225036924,0.999962582242539,-5.90049611378254,"No Signif"
"HERC5",-0.0239725171370977,3.33030503174603,-1.0785266476803,0.284840009217262,0.999962582242539,-5.38891239210372,"No Signif"
"GABRB1",-0.0239883039314512,2.90416369047619,-0.663177259577956,0.509594588805929,0.999962582242539,-5.72649399140556,"No Signif"
"CD79A",-0.0239927782258071,5.6847390952381,-0.572712507644345,0.568842546957883,0.999962582242539,-5.77902826068801,"No Signif"
"CBX2",-0.0240233477822605,5.24099279365079,-0.818887003996657,0.415884502550825,0.999962582242539,-5.61836674528742,"No Signif"
"IMP3",-0.0240396542338726,6.12143831746032,-0.655823597660688,0.514284388181235,0.999962582242539,-5.73104769518654,"No Signif"
"MMP26",-0.0240486290322597,2.55368495238095,-1.38776180076635,0.170014124504788,0.999962582242539,-5.03732334646645,"No Signif"
"LCN10",-0.0240490413306471,5.95169193650794,-0.728862898868937,0.468739790659842,0.999962582242539,-5.68360215335946,"No Signif"
"GADD45A",-0.0240528064516141,6.09691750793651,-0.573343114463478,0.568418147082849,0.999962582242539,-5.77868836330207,"No Signif"
"SAFB",-0.0240583497983895,7.05365107936508,-0.974480833063181,0.333480465993291,0.999962582242539,-5.48817390894895,"No Signif"
"TMEM86A",-0.0240669828629043,5.12442295238095,-0.884148672111488,0.379919725715307,0.999962582242539,-5.56643802081309,"No Signif"
"SNX20",-0.0240754052419376,5.00868019047619,-0.858960761755474,0.393562459091881,0.999962582242539,-5.5869402772174,"No Signif"
"CEP295",-0.0240762429435493,3.24105457142857,-0.732251211725156,0.466683828638532,0.999962582242539,-5.68128169546145,"No Signif"
"DDX53",-0.0240768074596782,2.37578134920635,-0.752160265975296,0.454707394844832,0.999962582242539,-5.66743369468266,"No Signif"
"VSTM2B",-0.0240848699596832,6.34776725396825,-0.715919099780184,0.476640885670289,0.999962582242539,-5.69236923605104,"No Signif"
"KRT6C",-0.0240923417338745,5.69144255555556,-1.04904466942527,0.298096158467634,0.999962582242539,-5.41802415879169,"No Signif"
"BLID",-0.0240945816532268,4.2516260952381,-0.173180593051514,0.863055091679278,0.999962582242539,-5.9195326026921,"No Signif"
"SLTM",-0.0240958245967748,6.15445623809524,-0.350696285948987,0.726965945526286,0.999962582242539,-5.87561206484182,"No Signif"
"SLC12A2",-0.0240999334677445,2.84988363492063,-0.893624169269199,0.374865379777231,0.999962582242539,-5.55857579193341,"No Signif"
"IFNW1",-0.024113787298389,2.59928492063492,-0.892980690019925,0.375207267412563,0.999962582242539,-5.55911229758436,"No Signif"
"UTP23",-0.0241294566532249,3.34357238095238,-1.14033941289725,0.25838712921663,0.999962582242539,-5.32536086764207,"No Signif"
"SRSF2",-0.0241318054435506,7.30772734920635,-0.32812136833594,0.743889133075305,0.999962582242539,-5.88284475926695,"No Signif"
"ZNF189",-0.0241463205645189,3.92120246031746,-0.916600552351824,0.362787146204268,0.999962582242539,-5.53917263022376,"No Signif"
"SPIN2A",-0.0241514112903229,3.85646777777778,-0.761234598773985,0.449307997168304,0.999962582242539,-5.66100098895639,"No Signif"
"DCBLD1",-0.0241528175403243,4.45022206349206,-1.13423756422092,0.260918192006029,0.999962582242539,-5.33178538447524,"No Signif"
"PCF11",-0.0241544939516132,5.51462685714286,-0.476403248540827,0.635406794573032,0.999962582242539,-5.82658825090715,"No Signif"
"C11orf91",-0.0241635564516134,4.75568225396825,-0.435691284265364,0.664524195151619,0.999962582242539,-5.8440871421598,"No Signif"
"PTPRE",-0.0241640524193558,4.38849937301587,-1.1728975625402,0.245176425715244,0.999962582242539,-5.29052380586057,"No Signif"
"FANK1",-0.0241721653225802,2.97262736507937,-1.69771977115609,0.0944101698234677,0.999962582242539,-4.60252977796379,"No Signif"
"C10orf71",-0.0241732963709715,4.97034898412698,-0.647420695154506,0.519671333497878,0.999962582242539,-5.73618985394886,"No Signif"
"ZNF236",-0.0241862772177424,5.52633577777778,-0.954158282449514,0.343587414589884,0.999962582242539,-5.50642532397064,"No Signif"
"SYT15",-0.0241864536290324,5.53161733333333,-1.2370787329771,0.220570057457305,0.999962582242539,-5.21911259860958,"No Signif"
"ATP4B",-0.0241966461693561,5.23332431746032,-0.705430633614357,0.483097595917712,0.999962582242539,-5.69936000104659,"No Signif"
"HABP2",-0.0241979324596793,3.48798882539683,-1.18655145814946,0.239783057656942,0.999962582242539,-5.27563543463302,"No Signif"
"TPX2",-0.0242242066532246,4.31981425396825,-0.855468246541013,0.395477835947632,0.999962582242539,-5.58973746302773,"No Signif"
"ZCCHC13",-0.0242255372983866,3.00495615873016,-0.560512132463349,0.577083780893522,0.999962582242539,-5.78553143024748,"No Signif"
"RASA1",-0.0242257288306469,9.09146369047619,-0.438192567926383,0.662719648940103,0.999962582242539,-5.84305677642342,"No Signif"
"TNPO3",-0.0242541391129043,5.90129388888889,-0.505637781474641,0.614845061708766,0.999962582242539,-5.81306637805624,"No Signif"
"TAFA3",-0.0242541592741947,5.99625152380952,-0.941451776191369,0.35000740211525,0.999962582242539,-5.51764727975556,"No Signif"
"GPR37",-0.0242600342741954,3.29156453968254,-0.782266060548125,0.436938004172545,0.999962582242539,-5.64580121223529,"No Signif"
"ZNF436",-0.0242714475806451,5.21171296825397,-1.00705523754266,0.317694079120707,0.999962582242539,-5.45814251472277,"No Signif"
"CSF2RB",-0.0242762127016176,7.92866703174603,-0.266941671800577,0.79037086050869,0.999962582242539,-5.90003484719101,"No Signif"
"BCLAF1",-0.0242796219758068,5.7046723968254,-0.293352154005619,0.770200496627413,0.999962582242539,-5.89304644190514,"No Signif"
"FOXF1",-0.0243007066532277,3.6014613968254,-0.742665132716718,0.460397030813898,0.999962582242539,-5.67408364681911,"No Signif"
"PDGFRL",-0.0243017187500012,6.53406826984127,-0.55953988635575,0.577742993432306,0.999962582242539,-5.78604370626822,"No Signif"
"PLA2G4C",-0.0243064919354863,4.48420258730159,-1.08437850338202,0.282258099290144,0.999962582242539,-5.38304168371417,"No Signif"
"SCD5",-0.0243070473790299,5.10602107936508,-0.837465809494358,0.405441948186976,0.999962582242539,-5.60397928210741,"No Signif"
"TYW5",-0.0243291638104837,3.63021557142857,-0.988018638451418,0.326857814259671,0.999962582242539,-5.47580901593665,"No Signif"
"SLC2A8",-0.0243430272177418,5.93367315873016,-1.08107476379863,0.283713746159473,0.999962582242539,-5.3863598218529,"No Signif"
"NLGN1",-0.0243455917338729,2.85052292063492,-1.34840698005286,0.182272016815354,0.999962582242539,-5.08670039752002,"No Signif"
"CEP112",-0.0243464899193548,2.97857720634921,-1.62558232243486,0.108944778538882,0.999962582242539,-4.71089269699075,"No Signif"
"TLCD2",-0.0243548961693527,5.88883193650794,-0.745383013355099,0.458764281884188,0.999962582242539,-5.67218863994115,"No Signif"
"FAM241A",-0.0243550700604862,4.03032191269841,-0.947576206029931,0.346903354615673,0.999962582242539,-5.51225661690976,"No Signif"
"C16orf70",-0.0243574929435475,5.23454671428571,-0.467530062906953,0.64170599810943,0.999962582242539,-5.83053432939028,"No Signif"
"CD70",-0.0243608014112917,4.6999769047619,-0.831410644295395,0.408827621803402,0.999962582242539,-5.60870306248071,"No Signif"
"CALCOCO2",-0.024366932459678,4.67825048412698,-0.704176119921067,0.483873118244785,0.999962582242539,-5.70018936483892,"No Signif"
"SLC35B3",-0.0243675352822583,5.60892696825397,-0.852802380071826,0.396943732561376,0.999962582242539,-5.59186509409828,"No Signif"
"GRK5",-0.0243747379032282,6.25671079365079,-0.387952483809412,0.699336365927468,0.999962582242539,-5.86262824367773,"No Signif"
"KCNA10",-0.0243845715725799,4.90402847619048,-0.628667962335871,0.531799961671681,0.999962582242539,-5.74742972284986,"No Signif"
"EFHB",-0.0244086139112909,2.70208861904762,-1.34534793440103,0.183252232553466,0.999962582242539,-5.09048253111976,"No Signif"
"LIMS1",-0.0244692993951618,6.54671373015873,-0.48448610134554,0.629692054238877,0.999962582242539,-5.82292956904294,"No Signif"
"HECTD2",-0.0244703296370981,2.39984117460317,-1.62356795346971,0.109375308444917,0.999962582242539,-4.71385695528731,"No Signif"
"NLRC4",-0.0244941008064514,2.80517477777778,-1.05248041587558,0.296529954495464,0.999962582242539,-5.41467156336202,"No Signif"
"EIF4B",-0.0244952258064526,7.42261120634921,-0.347513400238357,0.729343965866022,0.999962582242539,-5.87666083514214,"No Signif"
"MFHAS1",-0.0245029002016128,4.28305088888889,-1.02771094321065,0.307947725144354,0.999962582242539,-5.43860490771024,"No Signif"
"SH3RF2",-0.0245203991935501,4.22358396825397,-0.93124517157092,0.355220366831097,0.999962582242539,-5.52655561518247,"No Signif"
"ADA",-0.0245365826612938,5.05660661904762,-0.895387315371146,0.373929611006218,0.999962582242539,-5.5571038276448,"No Signif"
"WBP1L",-0.0245416683467736,6.73278777777778,-0.636895002704013,0.52646096729235,0.999962582242539,-5.7425387882012,"No Signif"
"FGD1",-0.0245467550403244,5.33046596825397,-0.840291914037326,0.403867651933686,0.999962582242539,-5.60176310847012,"No Signif"
"INTS6L",-0.0245492348790322,3.63120106349206,-0.846649369153248,0.400339913619819,0.999962582242539,-5.59675107257527,"No Signif"
"CHRNG",-0.0245741713709684,5.13827336507936,-1.0798196491504,0.28426811844518,0.999962582242539,-5.38761785445995,"No Signif"
"NPTX1",-0.0245910987903244,4.04870044444444,-0.977339762076048,0.332074555284086,0.999962582242539,-5.48557643779583,"No Signif"
"MTHFD1",-0.0245996139112914,3.5961021031746,-1.29261234535406,0.20078444442826,0.999962582242539,-5.15440962179648,"No Signif"
"VAC14",-0.0246018760080675,5.80383984126984,-0.837711134159249,0.405305140216217,0.999962582242539,-5.60378719256056,"No Signif"
"RTN4R",-0.0246090312500025,6.15259217460317,-0.831268268875177,0.408907436061246,0.999962582242539,-5.6088137299507,"No Signif"
"ACAD11",-0.0246133810483871,4.47721115873016,-0.395448223063949,0.693824936590522,0.999962582242539,-5.85985847295751,"No Signif"
"IL7R",-0.0246140362903238,2.64025179365079,-1.2333506365312,0.221947882285327,0.999962582242539,-5.22335967432215,"No Signif"
"CLEC9A",-0.0246274768145165,2.53401706349206,-1.21649501969877,0.228256136006176,0.999962582242539,-5.24240957289712,"No Signif"
"TMEM39A",-0.0246335025201621,4.51765932539683,-0.576632135423337,0.566207143438286,0.999962582242539,-5.77690958275585,"No Signif"
"SLC24A1",-0.024634671370968,3.47459163492063,-1.73503896816521,0.0875390660766256,0.999962582242539,-4.54479372217955,"No Signif"
"DIAPH3",-0.0246382540322578,3.48949196031746,-0.679494052179476,0.499270930916845,0.999962582242539,-5.71621129848351,"No Signif"
"FGF2",-0.0246437273185514,4.79298332539683,-0.710683716409477,0.479857730898907,0.999962582242539,-5.6958714010533,"No Signif"
